日付,方法,カテゴリ,カテゴリの内訳,支払元,入金先,品目,メモ,お店,通貨,収入,支出,振替
2021-11-27,payment,食費,食料品,-,-,ミツヤラズベリーテイスト,,ジェーソン西国分寺店,JPY,0,49,0
2021-11-27,payment,食費,食料品,-,-,〉:4,,ジェーソン西国分寺店,JPY,0,36,0
2021-11-27,payment,食費,食料品,-,-,{il・!1.9,,ジェーソン西国分寺店,JPY,0,196,0
2021-11-27,transfer,,,住信 SBI ネット銀行 代表口座,現金,,,,JPY,0,0,5000
2021-11-27,payment,食費,食料品,現金,-,外税,,ロピア,JPY,0,18,0
2021-11-27,payment,食費,食料品,現金,-,外税,,ロピア,JPY,0,186,0
2021-11-27,payment,食費,食料品,現金,-,夕+Bブタカタロースブロックハーフ(ベイコク,,ロピア,JPY,0,434,0
2021-11-27,payment,食費,食料品,現金,-,:9+8ウシブタアイビキニク(チュウ),,ロピア,JPY,0,293,0
2021-11-27,payment,食費,食料品,現金,-,マダラキリミ,,ロピア,JPY,0,333,0
2021-11-27,payment,食費,食料品,現金,-,本サントリーサントリーホロヨイ<アセロラサ,,ロピア,JPY,0,91,0
2021-11-27,payment,食費,食料品,現金,-,ホンシボ』カンキツブレンドシークワー,,ロピア,JPY,0,95,0
2021-11-27,payment,食費,食料品,現金,-,Riccoノウコウナマキャラメルアーモント,,ロピア,JPY,0,111,0
2021-11-27,payment,食費,食料品,現金,-,ロッテソウレンニュウイチゴ185mj,,ロピア,JPY,0,70,0
2021-11-27,payment,食費,食料品,現金,-,ロッテソウコウバシキャラメルマキアート,,ロピア,JPY,0,70,0
2021-11-27,payment,食費,食料品,現金,-,タ褐ロッテソウナマチョコエ庫1゛ニラ185m,,ロピア,JPY,0,70,0
2021-11-27,payment,食費,食料品,現金,-,モリナガモウカンジュクイチゴレンニュウ,,ロピア,JPY,0,70,0
2021-11-27,payment,食費,食料品,現金,-,モリナガニュウギョウPARMジエラー,,ロピア,JPY,0,140,0
2021-11-27,payment,食費,食料品,現金,-,陳)Wウジマッチヤ140ml,,ロピア,JPY,0,140,0
2021-11-27,payment,食費,食料品,現金,-,ショウワキャノーラアブラ,,ロピア,JPY,0,222,0
2021-11-27,payment,食費,食料品,現金,-,AGFブレンSTオトナノホロニ,,ロピア,JPY,0,379,0
2021-11-25,payment,日用雑貨,消耗品,-,-,割引,,サンドラッグ　国立店,JPY,0,-41,0
2021-11-25,payment,日用雑貨,消耗品,-,-,アリエール部屋干し詰替大,,サンドラッグ　国立店,JPY,0,404,0
2021-11-25,payment,日用雑貨,消耗品,-,-,割引,,サンドラッグ　国立店,JPY,0,-22,0
2021-11-25,payment,日用雑貨,消耗品,-,-,不明,,サンドラッグ　国立店,JPY,0,341,0
2021-11-25,payment,日用雑貨,消耗品,-,-,超消臭シトラス詰替,,サンドラッグ　国立店,JPY,0,217,0
2021-11-25,payment,日用雑貨,消耗品,-,-,割引,,サンドラッグ　国立店,JPY,0,-43,0
2021-11-25,payment,日用雑貨,消耗品,-,-,キレイキレイ泡特大増量#,,サンドラッグ　国立店,JPY,0,426,0
2021-11-25,payment,食費,食料品,-,-,外税,,業務スーパー　リカーキング府中本宿店,JPY,0,48,0
2021-11-25,payment,食費,食料品,-,-,にんにく(中国産),,業務スーパー　リカーキング府中本宿店,JPY,0,78,0
2021-11-25,payment,食費,食料品,-,-,焼きそば,,業務スーパー　リカーキング府中本宿店,JPY,0,57,0
2021-11-25,payment,食費,食料品,-,-,冷凍讃岐うどん,,業務スーパー　リカーキング府中本宿店,JPY,0,147,0
2021-11-25,payment,食費,食料品,-,-,京醍醐点心徳用肉肉餃子,,業務スーパー　リカーキング府中本宿店,JPY,0,218,0
2021-11-25,payment,食費,食料品,-,-,スパゲッティ1.6mm,,業務スーパー　リカーキング府中本宿店,JPY,0,108,0
2021-11-24,payment,日用雑貨,消耗品,-,-,ゴミ袋3OL半透明2,,ダイソー,JPY,0,110,0
2021-11-24,payment,日用雑貨,消耗品,-,-,レンジフードフィルター(,,ダイソー,JPY,0,110,0
2021-11-24,payment,日用雑貨,消耗品,-,-,NERO目舗付きまな板,,ダイソー,JPY,0,110,0
2021-11-22,payment,日用雑貨,消耗品,-,-,外税,,西友　国立店,JPY,0,34,0
2021-11-22,payment,日用雑貨,消耗品,-,-,KKラップ22x50,,西友　国立店,JPY,0,108,0
2021-11-22,payment,日用雑貨,消耗品,-,-,KKソフトパックティッシュ,,西友　国立店,JPY,0,238,0
2021-11-22,payment,日用雑貨,消耗品,-,-,外税,,１００円ショップ　キャンドゥ西国分寺マイン店,JPY,0,30,0
2021-11-22,payment,日用雑貨,消耗品,-,-,ジャンプ傘透明65,,１００円ショップ　キャンドゥ西国分寺マイン店,JPY,0,300,0
2021-11-20,payment,水道・光熱,水道料金,-,-,,,,JPY,0,3333,0
2021-11-20,payment,日用雑貨,消耗品,-,-,外税,,the KISS 吉祥寺,JPY,0,3200,0
2021-11-20,payment,日用雑貨,消耗品,-,-,THEKISS1コ,ぬいぐるみ　＠大介支払い　3300(税込),the KISS 吉祥寺,JPY,0,3000,0
2021-11-20,payment,日用雑貨,消耗品,-,-,THEKISS2コ,,the KISS 吉祥寺,JPY,0,1000,0
2021-11-20,payment,日用雑貨,消耗品,-,-,THEKISS1コ,,the KISS 吉祥寺,JPY,0,13000,0
2021-11-20,payment,日用雑貨,消耗品,-,-,THEKISS1コ,,the KISS 吉祥寺,JPY,0,15000,0
2021-11-20,payment,日用雑貨,消耗品,-,-,カットシキダイフキンウェーブ42PGY,,株式会社ニトリ　東急吉祥寺店,JPY,0,179,0
2021-11-20,payment,日用雑貨,消耗品,-,-,外税,,１００円ショップセリア丸井吉祥寺店,JPY,0,10,0
2021-11-20,payment,日用雑貨,消耗品,-,-,水切りトレーシンク用白,,１００円ショップセリア丸井吉祥寺店,JPY,0,100,0
2021-11-20,payment,日用雑貨,消耗品,-,-,ミルキイせっけん訪替,,サンドラッグ　吉祥寺,JPY,0,162,0
2021-11-19,payment,日用雑貨,消耗品,-,-,外税,,１００円ショップ　キャンドゥ西国分寺マイン店,JPY,0,10,0
2021-11-19,payment,日用雑貨,消耗品,-,-,フィットスポンジハード3P研磨剤,,１００円ショップ　キャンドゥ西国分寺マイン店,JPY,0,100,0
2021-11-18,payment,食費,食料品,-,-,外税,,クリエイトＳ・Ｄ府中武蔵台店,JPY,0,9,0
2021-11-18,payment,食費,食料品,-,-,鶏卵パックMS10個,,クリエイトＳ・Ｄ府中武蔵台店,JPY,0,113,0
2021-11-16,payment,食費,食料品,現金,-,不明,,ロピア,JPY,0,100,0
2021-11-16,payment,食費,食料品,-,-,外税,,ジェーソン西国分寺店,JPY,0,30,0
2021-11-16,payment,食費,食料品,-,-,ザクラフトコーラ　@19 ×2,,ジェーソン西国分寺店,JPY,0,38,0
2021-11-16,payment,食費,食料品,-,-,J2修8ツアラズベリーテイスト,,ジェーソン西国分寺店,JPY,0,49,0
2021-11-16,payment,食費,食料品,-,-,テンネンスイ　@49 ×6,,ジェーソン西国分寺店,JPY,0,294,0
2021-11-16,payment,食費,食料品,現金,-,ベーコンブロック,,ロピア,JPY,0,198,0
2021-11-16,payment,食費,食料品,現金,-,コクサンワカドリムネニク(4マイ),,ロピア,JPY,0,487,0
2021-11-16,payment,食費,食料品,現金,-,タ栖ミドリイロモヤシ,,ロピア,JPY,0,19,0
2021-11-16,payment,食費,食料品,現金,-,9+10タカラ「ゴクジョウフルーツサワーJ<マル,,ロピア,JPY,0,129,0
2021-11-16,payment,食費,食料品,現金,-,サントリーコダワリサカバノレモンサワー,,ロピア,JPY,0,91,0
2021-11-16,payment,食費,食料品,現金,-,アジノモFナベキューブFリダシウ,,ロピア,JPY,0,279,0
2021-11-16,payment,食費,食料品,-,-,外税,,業務スーパー　リカーキング府中本宿店,JPY,0,106,0
2021-11-16,payment,食費,食料品,-,-,緑の小粒納豆,,業務スーパー　リカーキング府中本宿店,JPY,0,39,0
2021-11-16,payment,食費,食料品,-,-,冷凍鶏モモ肉2kg,,業務スーパー　リカーキング府中本宿店,JPY,0,848,0
2021-11-16,payment,食費,食料品,-,-,みたらしもちっこ,,業務スーパー　リカーキング府中本宿店,JPY,0,298,0
2021-11-16,payment,食費,食料品,-,-,Q刺qけ塩こしょう(諸め,,業務スーパー　リカーキング府中本宿店,JPY,0,148,0
2021-11-16,payment,水道・光熱,電気料金,-,-,,,,JPY,0,3047,0
2021-11-09,payment,食費,食料品,-,-,不明,,クリエイトＳ・Ｄ府中武蔵台店,JPY,0,9,0
2021-11-09,payment,食費,食料品,-,-,鶏卵パックMS10個,,クリエイトＳ・Ｄ府中武蔵台店,JPY,0,113,0
2021-11-09,payment,食費,食料品,現金,-,舛蠣8,,ロピア,JPY,0,47,0
2021-11-09,payment,食費,食料品,現金,-,タ悌コクサンワカドリムネニク(4マイ),,ロピア,JPY,0,570,0
2021-11-09,payment,食費,食料品,現金,-,ミドリイロモヤシ,,ロピア,JPY,0,19,0
2021-11-09,payment,通信,インターネット関連費,-,-,,,nuro光,JPY,0,980,0
2021-11-08,payment,食費,食料品,現金,-,外税,,ロピア,JPY,0,9,0
2021-11-08,payment,食費,食料品,現金,-,外税,,ロピア,JPY,0,62,0
2021-11-08,payment,食費,食料品,現金,-,夕価ブタキリ朴シ,,ロピア,JPY,0,480,0
2021-11-08,payment,食費,食料品,現金,-,タネ10ゼイタクシボリヨウナシ350ml,,ロピア,JPY,0,95,0
2021-11-08,payment,食費,食料品,現金,-,コクウマジュクウマカノトキムチ,,ロピア,JPY,0,199,0
2021-11-08,payment,食費,食料品,現金,-,タ栖バリュースパイスシナモン,,ロピア,JPY,0,99,0
2021-11-07,payment,食費,食料品,-,-,タ廉等,,ジェーソン西国分寺店,JPY,0,10,0
2021-11-07,payment,食費,食料品,-,-,グンマケンサンゲン』ヨウ100%イタ,,ジェーソン西国分寺店,JPY,0,39,0
2021-11-07,payment,食費,食料品,-,-,テンネンスイピュアノモ』,,ジェーソン西国分寺店,JPY,0,98,0
2021-11-07,payment,食費,食料品,現金,-,税額8,,ロピア,JPY,0,10,0
2021-11-07,payment,食費,食料品,現金,-,キャベツ,,ロピア,JPY,0,129,0
2021-11-07,payment,食費,食料品,-,-,外税,,業務スーパー　リカーキング府中本宿店,JPY,0,36,0
2021-11-07,payment,食費,食料品,-,-,むき枝豆,,業務スーパー　リカーキング府中本宿店,JPY,0,188,0
2021-11-07,payment,食費,食料品,-,-,菊川の和風みりんタイプ,,業務スーパー　リカーキング府中本宿店,JPY,0,138,0
2021-11-07,payment,食費,食料品,-,-,葡川の料理酉,,業務スーパー　リカーキング府中本宿店,JPY,0,128,0
2021-11-07,payment,日用雑貨,消耗品,-,-,,マスク(ピアスはかな子払い),,JPY,0,660,0
2021-11-06,payment,水道・光熱,ガス料金,-,-,,,エナジーダイレクト,JPY,0,2238,0
2021-11-05,payment,食費,食料品,現金,-,外税,,オーケー　西国分寺店,JPY,0,18,0
2021-11-05,payment,食費,食料品,現金,-,外税,,オーケー　西国分寺店,JPY,0,27,0
2021-11-05,payment,食費,食料品,現金,-,割引,,オーケー　西国分寺店,JPY,0,-10,0
2021-11-05,payment,食費,食料品,現金,-,Li:u:ロヨイワルーツサングJア350,,オーケー　西国分寺店,JPY,0,91,0
2021-11-05,payment,食費,食料品,現金,-,AゼイタクシボリGF350ml,,オーケー　西国分寺店,JPY,0,95,0
2021-11-05,payment,食費,食料品,現金,-,エノキタケ,,オーケー　西国分寺店,JPY,0,78,0
2021-11-05,payment,食費,食料品,現金,-,シクッチャンャガイモ(キタアカリ),,オーケー　西国分寺店,JPY,0,278,0
2021-11-04,payment,食費,食料品,現金,-,不明,,ロピア,JPY,0,-6570,0
2021-11-04,payment,食費,食料品,現金,-,外税,,ロピア,JPY,0,130,0
2021-11-04,payment,食費,食料品,現金,-,タグチショクヒンクッキーサンドアイス4,,ロピア,JPY,0,70,0
2021-11-04,payment,食費,食料品,現金,-,ロッテソウレンニュウイチゴ185ml,,ロピア,JPY,0,70,0
2021-11-04,payment,食費,食料品,現金,-,ロッテモナオウウグマッチヤ160mi,,ロピア,JPY,0,70,0
2021-11-04,payment,食費,食料品,現金,-,ロッテソウコウバシキャラメルマキアート,,ロピア,JPY,0,70,0
2021-11-04,payment,食費,食料品,現金,-,ロッテソウナマチョコエNバニラ185m,,ロピア,JPY,0,70,0
2021-11-04,payment,食費,食料品,現金,-,ビスケッ[サンドアイス,,ロピア,JPY,0,70,0
2021-11-04,payment,食費,食料品,現金,-,タネ8モリナがモウカンゲュクイチゴレンニュウ,,ロピア,JPY,0,70,0
2021-11-04,payment,食費,食料品,現金,-,タ栖塵曽′マッチヤ140mi,,ロピア,JPY,0,140,0
2021-11-04,payment,食費,食料品,現金,-,ハヤユデサラダマカロニ,,ロピア,JPY,0,99,0
2021-11-04,payment,食費,食料品,現金,-,ブkンディスティックマッチャオレ,,ロピア,JPY,0,333,0
2021-11-04,payment,食費,食料品,現金,-,ソザイ』ムテンカパンコアラメ,,ロピア,JPY,0,99,0
2021-11-04,payment,食費,食料品,現金,-,楕3,,ロピア,JPY,0,7043,0
2021-11-04,payment,食費,食料品,-,-,外税,,業務スーパー　リカーキング府中本宿店,JPY,0,62,0
2021-11-04,payment,食費,食料品,-,-,1食焼きそば,,業務スーパー　リカーキング府中本宿店,JPY,0,38,0
2021-11-04,payment,食費,食料品,-,-,1鑛麦,,業務スーパー　リカーキング府中本宿店,JPY,0,19,0
2021-11-04,payment,食費,食料品,-,-,ミートボール,,業務スーパー　リカーキング府中本宿店,JPY,0,298,0
2021-11-04,payment,食費,食料品,-,-,京醍醐いか天かす,,業務スーパー　リカーキング府中本宿店,JPY,0,83,0
